CPR_BARN,CPR_MOR
d1ecd9b274dde95ec1ea9bdecd1b6c8b6855500bf0f7cbcc20ab632b7869aa52,5c21f99a9ada635b6addee6758b069713a487d016669448a51eaea5afc0a4ad5
a744b910a0bff0d423b26759ee5b7b9dd53391ab15b9ac2ea529e0133aab928a,8c7292123255f4c656177ef3a0e92073a83cb7dc958d63ec0e397e15c74e1586
5ef5d735ee954a70f3f70dd59a5c067331de75630fc5950c73d1d6f7bdd18cf6,60a0693d407a8cdbc36b6510c846056d06319198dac05d3ebe546b23994f32f8
b8b03e71b5800bec400aa2fbc5e4aba8119440868a32261209df761fa1c021ff,0b0b10937435249acc16c4764bf642bced110a6f2f9ce16bbbb0a9938d967db4
573817327c,215d4e4144e6c4008564d61defde25e437edda22c46a2064da670c962c1a4f00
cbd1daa5c090daa1dc3f8744c85376b5a2e0bd24a12938424049a3a9f4bea5d5,b7810ea5edfc5450e26bf08465d39f57f3e4bc437dfc8a89ddc8897a9eb2a9c4
22266c3fcd942fdfe72521be28fc1c985e436fe608edb74c768ae5600caa496b,694beca8c2fd34aa3bbcae9a5af68ee0e58f5c9054743fb6e50f51216e9cdc84
a798718269e28c8a4171ba2362623fe55534e4eff2b49ed35cc336cab0f39d90,ba36a9d1b6
92bdb502de9bef1f3552f263fc43b6e863e038fa30251b2304c8bafdc3e9f548,5fdb5bf0730f6ff164076d033672d18eaf40f40329c69d8a1786e119fc3f8d83
63c96618b7,30a550a97fd44e12784a524ba4343d1c9c906da2d78b491ac3f3e6addb31c500
cfb932d05c,f4e415ba666a90551d01d883e7e8dbdd31478cf2ea53456c593a1afcbe730fcc
376bc1590bfb71b8ab8f1f28e59c27e365d2ad69eb8cec1df58258e9d1fc9a17,28c11c0125110106b94bf602a380235fd41380099e2c35d823ff5722142156c6
c5801326b1a85f0114ce74782b2b6628c5617dc5ec9c50c7edae7251a009f2b2,1756e4ba882d7f9c660e1202d1a520f13046066fc21227653fd786aaeb3a8109
82551e61435e971ed9149404f64b2a3c96de1ac9d345410d6af7fd11edbc38a2,23bb03f680637e79d7239fe8a6b50482cffca41f194fb0fd7156c03e3d041f6f
cc72ecc18701c880bd8cf7ebd6d445c0c3c50a40a4c6490497c5ab5cd16f612a,fda6a327ae2f745a733edbf6e22151178ba75c802d56919278c39edf52adbaed
f039884390c3a37d27a881bce277868a2300bd6b64bf1616a0561ad04fe42f96,d504cbaa2dcf7805c637eca9c955b5061b4417ec2e6251d59e30800f6831bb58
378c10e01a370b15ab30c627a29cff7a94dddfe6f66f9d2cc517be7a3b569ea9,7f927cd6803714ad371d0bf177487cf094841ee8ef8d007530458797d83f0c4a
d7851d7e03d9cde9e91f48cf226912fee2d293b37847fad0853999c629327bfe,d42716022d514f4617ca557eff1e5444d3df779de80e2aa0b28217462b2e865a
de65d9ddb131917c9f7ffd6d6308a80c251eac7cde9a24b945f4830bde13e955,3342c60f4810aba124c733f968ca516c18ed00f7f89fa7151fc3bd3d82f21f57
04b51a5af2c80c7ccb48fc22d27d599e0606b2f21bde07ee21358b1e93bc0adf,1c1b80b5ce3de23d081d3569bc91e6be052d0e1006be0f300edc688af3c80147
805c2cb3168e83a78825b1018b9f7c919374c29b9a180b8c70a1649e448c5824,349df9986c1ac585b034bc41dce57eaf868d6c90a97b71b5b0b83204b6ef2103
46314c0990b893f7d4308733cb7cc44e1e8ca2632fc37ad40bb84a1c4fc7d55f,e1ad15cc701574432c7048a8d39094ee32e2b7ae16ccd4e42c15324a0ce06701
7ab962e2d424f429818397401c1f4872f33d1f1ecf01d07a2b4383d7b6bb8c93,49b777a4ae4f50eab0ae56d1691632faad1dad704a0426be7b4668f7544df1be
0fb0bfcbd94d02ee36d5f793251c4cbb3a89f513c40b4010ea172fe0e3ce345f,4aaf04076312beb258633818b835b43bbf8037795e57290f1f972d6924a09ee1
f3814c40eb543bf58231cd63266e4859bcc641d4bad75127209a12d04abd8945,824fdbde299fa9391f160f93055411a145bbb92796687dc1ef2ae1f9da6e272f
b7f936750d75693a67b880c0ea24e2abac11ab6a59eb3894521a2f0e7a1ccb8f,718f1d52b11b4e383e982f199a1b2f431e75639422d152a2bc91865a2526400c
9ab04691305374238ea764758663eff58e9aabf72b109b6965eb205063582636,e7189b01c575462ae7765b6b00a50030dcbefe4f83b387e39a754cb17515da00
35f478a8eee4118b648972668937ec205e39e26f82032e7698362b80b1c91985,87cffac01efc6f50e4068959a44f540afaabd78770107dcd85925dd4769a3878
44c34a8b5aa87a8438d962735caba6ced85c46857f4db4fbe890a1cff715d968,25e8efe7c4b408b6c2363dc369b81e99bc76df7cca80724b56ffc34546dcea25
d4016e63f7b9d12fbc299b9149843c0fe87443826e89a480ab90fcc6b13ed632,ff107b5bd28f3a07356b18578e4e1fcb2bc0da53295e505eb165739b98545251
e82c4f22d4393fb8304a95ef561c1827aec8c8d4f3ca4284b600d01d76ac12b2,6b9a59d3cefd766dbc4042876c6746354333972d8294057c58e7d9ed33a8c79c
636f46410c6d73ec53546e11b76f27524af92e10989d47f6f320e52cbef5d722,37efcdfc746568f59c128d4bb935c3a6793254a2bde44a1f8da355787cf28699
6119181d13c48d7b9cc6971e59e95f4ba566c584dca41a5e1f0d25ecae257021,16057f9c1f9464abb082f727878f88123e500f72187fd4b4b7cd7c18052af482
404cdb890a74631d536ed77e934e7e5cb092b86ce9988175649bd0e54da64464,0d9942191d30f83d7d79af2d174085a0ecea8e53f08eebdc6f4c553171018a14
7e08bfa1c88e8d3d91ddc6326a8fd6450ca694827465a2dcf11d70f677c701a9,27785d5b578da23d1928a893c02d8e3c871c317d6b2f1c208fefbaca0c6c9ab2
095832cc56f9296b228bc6d9eab3bfb82293f65efaa712a675ffd7586fb24787,f424bc3958fc4a8e0a8044436b447b9d864079b8c48f195d6d8756477ed9e39a
46d11530b9a13816e372ae6b7e50245572679262f6beac9db10799e4e6d9cbe9,548eb001f83c8fa5af74ae75f0e3584308f6c89b9366fd252177d8dde68099b3
840de9bc13db24f8983ed8bae588e322d7e95ade0db7ae936bbaf860cf9d18dd,b8f320b4d7ed724ee374cd6017ff46893ee04c7bd76e4277ea08babaf578ae0f
391d18fbda5cba6f869af299507027a8b24299cbce7cc914c1b1ea41571ebd80,1b4bf0dc1bfadd13de504ff50fd7f4f57e6975e92d8e687f6f72d0ad0a4c21d8
3553708117af2394e8c62e1a3948551efa6fcdf56dd73ac429100ad0082f3760,40f889a29a7fe951724c905cfc0be8a95670436fb6139e15751e2cd443e41239
6da0099c29ea1efcbed405b720c066dfb6bf0c5ef8a89ec7f4e38251b1794113,f0fb05531c6a95c98223b0e6af69155ffa27df45f260ed9b04121ddc62da17a5
21688cfd6ffb0c5c37d5ea9c52ae95ba1fd94f9e41459614e0e85d4545e45147,2a13de6ab7c01dad454ebc5056af54b186a0f2ebdbd9346a6d24b50fa562393a
5b3b887b3bd6bd15cac48a3942dc8bde4d2677d7a3d77d1044608361b95b9bf8,1136ee6c761d14285928fde5f15fe303cf17ec542e477f5da01e7ec3f7428f23
c6f616498c31cf9e8380491231afe4e59806578b1ceb82c902504225934b0ead,4a7c52e0a7834c183e3a4b8fdb7ebfc007a8ce1fd99d633272823305e231ec91
0e1889e3e5eec4227b73b08d5d3404848e1a6f2af1dda6c26dfa0fc6c9e170e5,269531f461578759e208a6efa6041984cefd03076afd3cb21f1581e04a8eeabe
f791fcf017fce2facb7faf32560da063b762e04666e69bd42b5506da3eb3bf58,38397d812e083746b5bbb15ca07000e6164c3f0d4df396d278c64dfe4b296077
5a2ade1e864d208f8e6dd201a6498889b2765f9f1adc554ed17d7ffc9faa17b1,76de240843998961a819021ad6c87f559dd8961a155dd74d97788727c89c8ecb
acf6b46946c9ec026452e2b9b1671283b21fb35c6731b5748d291c36b1d3daee,ac1f1e826068b1b09a7558cdb5fdcb70a2152ebadbd7928a4d709cff1cd5f4f4
e607de8cf0a7046cf242d4e3774b926f962e6af67c5fe53f60efb42ce1fbd591,8155a5f46c
b040f01c438175adf3187434356ac7a94f3a260113cf5c3ee812e3579ad968c3,f1b8285494ac492b9d89b31acbe594591aab7405651ea788c4d71d33cc689235
992138eaafb8dac319122996d5c627eb96b0dfd0b689ec41ddb1cd2ea9b09d80,30c919988c0bf3adaadd5a03d19ae5830f4dbd9bdcf992eee6076b1fb56844a2
06c4369628eeaa904d558ec56cc86cfd7e48c4197a93e6f5ae06ad561d48e80e,9fa4ba1a0b094c4b071e6aefd93d349b0265dfb414c147b19d35a4561fdc8d3a
378eb10a604e05999de43fb30e312de9b4d7880218b98174c4b281d8ea39489a,e48e81a9c90d7be5bedeb62142fca6c76a223ce3c419f14be7a2c7781e96c9fa
0b81234498c66681c81b1f0e580cbe3f78c1e852b54765507ff29c690f6e24a5,0ca8cc6e5a090eae6a275f0339b2eb7b53a76438224df21c48ba3e18740763ef
e2b9d56e1bfe5b4e28ba4d9c1119d71cf9690bfaa6d1c728ca596c65e9ac79a7,27a549281ec39803f9cb74c76ec4df0e74b5da57480a0740cd21f9d3c878d535
a74e64a79d0108b7c86b4cb7d0eb478ff410eec1b2562c49d7eb935597239980,61cb537d1e6708bb43bc0b166786537b7dd9c72a90af005e6d822ca02daf0793
f252c0b50a0a4f408d03b7b452de0902b961255884760b4fa3e64ea1badc1887,00dacbbd1e338a5f4fab38ee5e63979ef833100a3c637f95128d09b85565b6f6
8339fc91daa2158d60bdfad862985f6c32db58439a4b56416faa3b7881ccbed3,0ceb1b295ef76e573bdf92b54bc86f8c3b6145eb971a43b7d22b89011fb5e739
350486030cfcbe4484be1e360735bffc64a25ef5b0f96a5affe0129f0374bf0d,4343a414136f396abc47fd823bdcb716c82cbfeddef15428f305f55150cd3694
e08db9e7b37b72a73ea3f44ba5bd19c9064cba7e53d51b4e1f19afb36839f5f8,c495b2af8ae63b06d59c6c5248d68310582982f18d89f6a063a6e2a8b2350e34
8b2bef630059b536d870ff3f706c005c1ec38590a6261d145568b275499d7efc,c40fd455b1c5904979bdd55fa3f764cf10efbdf30388d29069fa8d3cfd9bcbb7
62beaead82d5c76c07f8dbbbb7c04e8e6dc098f19922dba4fccdac47d3c31b08,a61b744618b364c5410e1d482eaef3736a16e79073d165dca27664658ef0ba2d
864ba1c2ea2dd1dac5a63a86b3188a4993c46fb94658695c0da18c97ed8e68f3,fbe0dfa15108fb665f4e052e5cb493387e7d887655ec2cb9c16766aa2ac55f1f
79589117d35ed3ea32b05ffc05faaab1b967122f33c71bab11b95e119f9dec7a,564dd4931087f7d90e39cb4d027b369784fb2ec86e43d6bbf3b06e2d1e361765
f07f0481cceacdce90fd2b508b967f4b7ccc6290172389c938ce92d18f09d078,d4c8d8de54d84af5f2c6c5a1f2aa53380914416d923fa1ec2e34fa0d4cd219a1
d7c463699af1a5e1d99f350f96a112895d5845b76459a3e7055c156a0eee1c79,0b25d79b2850dd6f6769591479ce15faefe448b10af34a4b207007b4cdead2e5
ef28959338f521136e4f0c2af48ed78a5c0bff2afcad3da679fbbf431ed7cf4f,1ac2386dcdbc840add3b233c3a0da06ea56313785e42ec834035bdccfdc40a87
556529211bd2ca4c3987ca2ca5c7c685fdef77494139997982d4d0467a8cca1f,1ed9c9952f325e1f784c2f5fde4585b168fd2663c19c895b92197d7cac60ba1a
86f754f00896e44a29bda6315a70c8192f011accc8b3c5c206ebc6a8b73eab62,3992aaa78a32456bb24f4df0e613c612754d0522bb095906c480ff88da07f16b
c088b74a2a6d29fb551b8aa93e093fbcf13070e84aae8896c14dd57cd3e1b1f5,ba7972218523795bc99065ea30abf64c8728360133a2bce24e00bf7d1f7e0676
bdca2cfa39acc4e9177d1e2a3dfe90880cab1b37659038cd3ed1cdec1ad8b5b2,e97308f9acbc8ea32313847b1f5c37d391af6cbcf5628b3bd571e80390dc8e42
024504f996fa34d539f451a055e151903b18c96b79e7f84d4e414295d3d579ff,fb88d5367e2fd0da8f425cdd4dce4630bcf778c12ed586fc76f3653c73a8c08e
6e19d7cbde0c01e05f7da7ff8a2af175b6ad82fcf6bfcbbd2b10ef972786e324,0db816d607fbcb08dafef26098273fae7213d67b05b665eeccc65c344038aa5f
03f3f8a13a16281d686a106f7778872fec79345f95a7f46e52d78519659407e0,42f51519a0c4e90d93111104fcc3e24e86fdd68e6664cb110b064ad4b84e36f3
51b19e5bff459bdeb19bd624c880fe2f3e2bd76c874f64afe4bf4b314f62b272,e1bec1f96316496e87b1194fd2e9ff422d5506337e37436e4688d2a917e3e48e
396a9a186c021339d898020bc835c245b131f9fd631d90adf609524c0a4ebd08,84fa7318f7efbf757bbbb1f317101118fcd6d5033bb41d75f7e16f22c0cfe830
c52d60c5ec2f8f8a97b12def083a8554d24c1dd4ab098d93f1cba26faf3f54a4,510b0587c9fe1a3d2e0a4b9b67209683ef52f46682dcec04e5cd791eb7b455fb
6558557a0a74291a0da8ee2d66848f6fa744cf033930c55a8d22d2db5d387de2,831ae4b56c56993120d64357ae4a863f5f9c356a2d52c330707e29e39de6e836
ff68f20a3014aa3d974fd7bb74f8a65752ff6a6b63280419ed28f761767909ae,4e457968de4affda0d45123eb0a8c87d984ab87e17140970510dcf14d08ccc1e
7262bb88892e686d3a409280391fbe4deec985109a743a81309097a734da285d,2e8bdb97942531050957b66a52dfad24d00ad0fb961fe85d73e61b0563aef986
5340d18017e3c44ca1ea889931745a87c672f831bb96022219e3df16c01d7888,60d20cc2b922bae28a260796712cab9c1e0bd7d4925c2ba23bb688a817996c52
bfa4aa6860d317f3ded66fb859223d09c15bd397bb6d7b439b0c3c693c2b76be,7b91747cf5c26363d52d877f5faecf96cf53168d1a6b79535bf33f8f0a622c0a
b62d4f8251e59fe5b36d8f041275f07df509eb06ae32a52cad254260a635769c,d0d3e57c8a
7a0953370a7c13d226f98b28bcdecc603711963edc8bdc4e9a65ef91e7dcab51,9c8d1576883a184d22d99b35ef44b6c63be99a8b0eb7191f040485da61dd2f26
06dab6683526b0bd17cd030cfdc78fdbd7fa7e45c5935a6cb3db832bf2b71ec2,d57943889ec86356ae839f34df09fb696f854c17fffff5b0941601738d275036
b242d58516f82df70da038346652baddb34ea9b1d61bbc36b748a27cbe2bcc46,2859d148e331850aa6c9455d1f4c58992d8b5d0f31facd95a3ba792b152791aa
7c4f08b96a02d0fd0484063d0ca6ce39d6a16f18fdab41518422b630c893101b,c4256d19e301df5dda40c82a42d8a2d757fc8e1e4ba65f1fb6326a7ac2b90a33
10f8cb6fa7a5d82870c7f1b3bb66f6d089eb3cb4f5330c71fc465f68f4d3ea1a,a9cb3bb3d8dd5849f0305960af1c7d67d0075eb4d7debd536b001acd1599b2cf
416e05cbb1c268ad1772005943b4b06f9f7301b4fd7173aeb12e5cc68aeb7115,b98d9078b7d07433011af218d99f000c8460a9526fd59b3b5c4939d5d01735ac
ae36f468479a5dcbf67ea2078d5e8fa15627a8636d6b448227a75d87c241015c,da0368c3d5
a9a7ee4c712abc785fa24127ed8497cfe99c401a25acdc1befb7745de4be338c,634346e75d4ffd89ccd185e057306e47881815eed02c3e080007b229f973a51a
b728d13bafe80fba2489e3ce27803707f84614561032e54d1cb0852b54aea6f9,a1699f495f91b4888515e1a7d98bcfb1cadf4a9c690297cd203a6c83f15900c0
33abb07dcc7224cb33ce3344e5b2e7a8830dc57e57617c129c0b6ef21ca11e16,798bef36c04f42e6391cd0b870c8889709fcf46636b97bba35a50db7b7dd3dbc
4a4aeb4d15ea1a90451762f9c35d086a667f838747614197e8cfd698689d0584,919f9c53d4513227138b7e8dc28686ad42704ed7c4b25102bcb3fa02519fb1a0
8d2d582fdf1cc3ad103a0cebcbb7888f473ed0e6db575ec59d7c7f0080f4054e,15e8ce00d15b093ba41dc2dedfd023590395a02b5353650e69436344d426c083
8c0e930c646a015400507236b7089f8d22244aaae42904e0a9a4f9c378b32ffb,10c1a993703124c0bcd1ddc0e8279f7356bd251f5062ea7b8fe351a2f7ca42bd
2e8dae7cb5b23838d9165a4c9f99db3ee83856a0d4164de7bcfbfc31269a571d,4c09e4a25477b10c81b2d025fac61fa50f2c3981696bc92cf152d2f1d3cb15d4
187faf80b941a01ded077ff327c45bb2b7f8e7af089b40d06ecb421226523115,0d44ad3ad6be1199ef20f26a22107629e611dff4dffeacacca4b905efae617cf
d8249767ac4dba5658b7543cdd5dc5b7f179f36f5d7e97d30cc460d15b796fe8,bf92eed9e292d6452724a143e3549201f96e27285c221778a0a76d64d34aef2a
73d23b27ff6c4bd435337b5b23f927a63dba1af896f340f7ace75a7110da8613,48ff75e754ead592d3895d2461e7da4a7fababc881b230803057fc3a3a71cc40
3d9206cbbb8b38f268cbe34c49268eb3bfc3ebdd20f26a855939b1f79ad2d22b,b7652d47f004bb12a2b9760d21e2e3436376bcd33ccb82f50f189e26e17928c1
79cb406ea983504675463c70dcd2311ce0f926bc041904c1ad693e320cb0e7ef,427027fd89bdca6359cac8f11f01cb7fd428e8389a11132c459bd5bc0a1b6c55
2cd4d256cf,eacab0717374fc1bcee3666332691a10406517c5a224c6cd21598e831bb360b9
4e5518e6b8ecbc781274feddbdd356b050b4e2ce1664ea596b91c34f7e98e68a,c2201b8defeb209d141b6839dd57e8e84d221ca67bb31f0c73cc749b11a9934c
ea82633432f265f31f6b5a12a5497968ec0c861c87379f20e1bd63ec854d4558,7b3678b8c5dd85af86ca135d721a76e10d9e2c61cb2e89abb99d1bab4d8a9111
4ffbbe5df5f1056923f224daf0c6b41daae98f45d0e5df78426029806948d3ff,06eb8f352788fb1ff57cf6068c0e03d3576a438aa57f9f571fabe43d32286ab9
0183c48723a926ae1d3290a56f34a87b454e26ed620271ced710c64401b4daee,5678c2a7096c4ff28e7941fa9bebbc54ed12a2adb31969b22221cd68733d0709
394861bbb18135eff484bd4a9d06c515f244f3c606ac9c0b21734156638392c1,06b7e60e4b1d5ecee9c57362348e0d53bc714459bc0add59da301006f099faf6
6edc6ab0fd1efe2e05f3da79ad943cf907949e7575f641a2f7b9124ede439f2e,4f12218aa639f59eed15dea325c6ccff83f0ae7c22327766c7becfdfd0395154
3be16da58c602dac8b0601c61b6d8f2736bdf175ea6bb79a72d4e7c983870d0e,10ad65e620e0d19bb0904d66ae4a73c1c476869ab3619e79a374258617ca6576
4f531f247fe654db127557c966e1e99d7954580a5ba5083b3517df9b833c817c,4a1d2f834b2f0e2b94d4e61aad8bc3dc7f2b9e79f4f40732ecac11319f3a6964
aa719152da7ced6073ad095c570d8a19c6c8be683b638aa0553efcba3817f2ae,cc2e6e78384e1587ea3068aeba8bd42c8d9ad5f8e312076decbe539e4a969ac6
19777a6df9f0f4b70eaeffef763fe2ad939030a11e77dac1c51c2d2f8afa0777,77f27afdff4b3bf7b89eef4cc707cd4090498ebf9a36769909a7840fcb6c9712
8d26723935eac6c0614925547e9d7bfb5ebf610f141a25f3204a556b850d4ffa,1924738d1636c26f75c3d4b191ec7649a2c46b84a3af2e2957df9b1fd3157d5f
06ce690291773df73474474bec208c7d45ba75121d87fb6cb014a28945208610,5e17d748a60b96770b15d516a0b2a906823fd3dd5fcb2b602e88cdfa1ed12ca5
ddb243599682cbb369e47523f0de72f43888995587a16cd0b160f1781109ea12,8ac2541c4821c30bc37b5e49484c063a01e391f4ed1401f044f35a211e93b416
09ea18018ee8e6b69b4edd0b011781a13495255cfc13733408fdef561af4e10e,4a34e12e7b
40595d777d6cfc90792c2a89999594aa78047ccd8bdf4f63479d701a6c5b2858,7ad0ead212bee5f84f31bb2f88439fd35ae80436415c5a192f99d5dc55115afc
277fcb7cce23a00388a7e4acbf432b5c1a8d5922264c7b2559a7034a3b07437c,5031b790c4c1b7ea802332dfcf7cd93bd5d73d2639e68f923e06e31509123793
5ef857ca3e0a63ef754dc788a404047f09e8c0165408fa883a823713188c936f,0bfc771930604df6b5b96339569bb0c61b967b4d12e6c2073b207c351e9d7095
c0625b90eee982c7eaac3b99afd67e9455896d05e1208cabb8026ee592b6beba,20c51ba6b58c431f6fbb8ad29c36efc7afe2b6c966d736ed58fd381e1fbe3b2e
df8d0153edc9d3d26796de2c65fe9c4db09c2e558c28e5e070234303b32b50d6,a73585b929ffe8a2237ab267eab3d1cfb2e63df2418517c701da828703af3df4
528526f00f7a1bbc8f8ae800d82871b2c28d1b677a1c1d5200e5efd81ef1df32,2cbd0463b3c8e7c83a2fe1830ef45c840bf9fd517006e8cb5bb1f821f6a46e76
5c9535468a8077fc6d97e7ceafb7868e865e435b625083092034552eb2e60388,f9bdc4f9cba259cd26af223c9cd2b3b4662afadd1f3d18512b2814f9ab60d763
f3921abfcf80592a11e7b877d3ea56da20b0f3a0981cd20b268cde1cf5694275,b93fcc5f376e34258e6ce1940593da5db81fcd7d084d9ddbc81eeaacb3ecd9f5
204f0197bdf99c98eead4291a0d924214ab725ba3d36ebedfd81ad77c59b902b,2175656695be558c3f713eaf55d07daa6f938f60aa9fdce3ac02ca3ea37a0a16
654266f5669ab45f562177c031fe191238a0a6055e4446852eb16a4cd41f029d,8907c30a801a5e779299f8301024c24cd8aadb43c624a706767e9b84fba6efd4
71c1568714fbf2aa8d101771ca47557190f7284cdc978b46fff926a28a9606bd,52de30dd23e1d5d7b2750b13870c9141db31e744b5e560b84bc10eeada21e4c1
45445d7cfa9a4cdb6ddff8afef930aa2fae3e939a20ba5f2336b6345eed24f2f,5a498c559bd7597b5477ece79ad14c388515e4cf5da4b7e7b458cbadda135670
bc9b21027c,e22c44248a962b27d0e792ad1401a22ec10f3d88e5fb642c1f22d3bb55e5dec2
15e6a757fd9cd6135fa384bcc453075f44900fa3abc9b22a7e676f0b576a60ff,6b5dbbfce8ad92e3a1e7947e7082b0f7348c26c475f50ad636ac08acda108048
c46e20170cfdc4677e4ff878a4251f30ad5b381c34928585ae6771519956ac2e,f5c2f38a638d8c69563fb99dab1407e89bad0a13319d7a02fee797846baecf93
c7e85b0fe5,9a3fd3695bf145d2e6da1473d765b3fa97533587d80c6341f3a393fa7aa35084
f74b5e67ae7f2e2a5ed92403705a581c32a395317aaaa88e0772743c1c943915,76a67bb706bd1b950a80ec73a717d7b08155aa69be03117e5a396b17f88d0392
4bf9e263f6e67c16b36ce9e70cc6ad8ae42f574d7d7df3897f0a5201f70725e1,0229da306443c55a4b8a30d2e2a1a44193604431ad4e3e8501f357fa6c603722
eb08ff38a5d77dc6fbf73378b848614e5f7cc0919fe27c112c1d5898c4683a2e,79d5d89fc547817ba9b5c3fce7f4292b06af8f6eebf95c81ba0d72af319136a1
599c8b5bfd,7ebc09e9f00e6c014c67a97f57dd071b16aaab3fec5011272f906f0760f2e757
64cc99de418d9bd7bfe1bd2c4f2995f490962ba0b5861d4cabea366d51c5402e,50b79de52adc86d813925573a0d36817c3a122050c5ae56389e5bbb2452217f9
5ffb9fa8147e4d354bbee0ec7b8d9574e66d174bda2189b9b31fe1e427dec24d,1829032cdfa24ac70c25c1fcf05b0df9e25c5680c6b9515cd627d0152e3bf259
99f3889eea5ae4a2c2a5d18f810af62fc9821ebbaf4aa65bd17676d0cc5666cf,346974ca651d07e473129753aaa5500b840b82f9e8ded7cdf1fc1fbd634c1af1
96cdf6c254a7ded3647f025caefc29fe9271cfc95fe4f4d3db1cc1aff0ed41fc,9326280aa8403e08eb081de861fe5b5f18bfaa52734d981051d1471cd87d0c8c
115fdb39eefd00cca10d39852c55a71e5285ac58ca29b5a0169eb6a9f1e2c2b3,928f1677275a061affa5521eff164d9da80b4c651268055e63b066d941cc2d80
d16061a04a57366dfd58951e300684c2970a34b97484678bc9082541e82c56c7,2fa836325deb60c72cd773072cfc1e8be995f45729e40c380d547d708e343ab5
71113fbea465c205270bea10ad156e5b86a17f4cbba982c3aec8eeae60814352,15cc200a88557faff523dd8e3205db50cc3fceb5810efb7046793fb446e716d6
a0a8cc4a73aa13d9262932e4d6f8b9fdb1e07d0ec51786ac7f12e3ed7ac1f305,2c95825d9d7efc9766db56876b94daced5233089ca7f16ce0801359ececaad74
e1d75bbfe85b31c07e8c5e37bccf43fffc6a2c67ff6d22961dc8f1ab27757451,a8b1be8384
1b4bd305d57c5dfa9de2da2fc22cd9c900da57554547d1db49a620e764041867,5c378ca166e91b5a74765b07fe770cf5b83e81bc6aa4778cfe29c8a4915e634b
5aa94b3953292b8cebbe69b955cb3edc8aa5bebe52ab04e208bda9a68a40b23b,129a404beeed6c4a83e96bd57c5c59079c3a1787a32cf54278270842b4913eef
721d0965d7cfc2c3b7edda829a07962d2136067df6b3157c468f011470ca58c5,ec222f143abd30a0bf53a23cf2cae85ec6a8f670986c69b17a3b13afc952ceee
81dd0512f4,b874a32638a6131d8027853892d805d4d1db7c376f31458d2cce185713ef17fc
1be2d6cdcd84ac70965595b702979df12d804e20f429402d23028e76b44c2e12,75d2141def018a08b0102cc818ab62d5418adc28221ffed5ed0e74e031989e94
7c24006ceef1163eeadd339f69c554275d0d7ccedfe9b88ef2824af1a099021c,e961d8ebe58736218f0c0337e59f12796219ee78ae902704a33e6e208966dab7
df34d728393754e34d92ba92cdcd9d5ce512665832f12ae06ea89439374afb47,34aff584b6a01f9fb37a4c18dcef3be84cb40f1bcf702c354d1a2f96e84c7843
f8368300f16e81f0391ce1c217e38c4833c8526e13ab04a9c44becedf2324e3b,72fc89c73fb058d09f43dbcd4840797d90ebf90d6f2c21ae2e32b82214f85142
222c6e40638333c70c4af71e517d8322e51e354d602e3ef43c3b1e2d26875dbc,08066739e80fcac50ee05cb4faa91c309cf33b911957fcc7750504f493e5810f
0790ca0e90c2e1435f311b14b13b5b065aa298bc304f6aec292e3430a5fdefd0,66003a57c2897519faa710b83a66c8b854658e71f313900cd3f16fde0944fd2e
dc056dcfc06687917c654dde2d4f4045984d36e306e13e0cf24f60cebd81d316,5ffd8a0e2692e6026f28f9e44d8d6c915df3a60eb8fd534a4e460b0cbc020634
e086d073008a19469cb94f9a3912e7230ac2fd4decc34cf71793aaef56694ce3,3001ba97e6b4daea12ca3a18efbb99f63a5b28b632dad839f01ae1d8469e7fac
b2b9022ee9a36d4ed6eda1bb1141a0d24188565047e2aeb4ce3dc589bd176c5b,7762f3bdb8801d2003cc835f2f8585db48968f95c222063ab11d9fb534529263
4f6fd97971ccbc636713ce23204f6b64bb4c1b6f5f9c8cb50737e261718becdb,05c6df32b9a2d01118db8c908af6965bad2bb7287b34f4dac1f1279d66e94470
5dc36b523a16879b4bd9522cde183b80205306dbcb059ce769fe59f1377088e7,08c84095ce900d9c49395705f607f9b3b0ef6b16548c10370ccdd3d9d168d81b
f996c2fd27020ac862bfdae57cb26d551705f1c16ece5d7de01c48566b3e0e52,a06947781cbf6681ee969cb27cc0154aeaf55d50a27873515747858b3a1a44aa
cf088b5bce1981ef46d67d60a16b4547cc0a613499bb1c35ab85397686446cbe,6ced4feb53a223292e294d1db3f60dab2dff95396a7d1ad5deb4bfaffe3689e0
57481c1ead6d163c43103b2369279246b759c4a87d80028c22a27aa5d3b171c6,d27fa8901c4515ad82348b19327371992100cf0348403b3e00c00d8b48dc99db
bde239dc03d0d6e828bd59e7437f3905b0fe200e40aa292b682526738b7f639f,ab4fbe7b89
7924e55e0aaf8c746f97404f053b9f8dba3158efe423b480600295966e01e8b4,2165193779fe9fe905e2dd8059a7aa679184bb198976567aeac7c8f269a211dc
bfc1dc79f4ffb98458bd927e8f8e03f9aeda1d7ad21842dd13ab396a3e6fd455,2dcc1543f6faa1fcee3fc4b87e3340bbf40f1dfaedbcaa68178fd19063a1367c
b06d7b11c65ba9a34247652b1847dfb3970553c9330abb1d65905624b807a2e8,95f6760f45c52b3ea692506f85d90c20c8cddd7d0a6528151e737f19af80231b
3972b11e2d764b2e0e1271ed3aadfd584069c9d28071f09c2af03c05c04b54c0,56c161b60c835dab6e0fcb718e7b1481856b04a53f58d0fb3240943bd31285cd
92f2fcf1c8b0ded4ba1be68aa625044024364aae27fb85b4ff56cfce0f9e618c,699b1ddf95
